Drug,Review,Score,Likes
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 Ok, to begin with: Vyvanse has dramatically improved my life. I am a 20 year old college student and I was diagnosed with ADHD when I was 19. I have always been a bright student, cheerful person and an overall hard worker but Vyvanse has improved me. I feel that it allows me to monitor and control my thoughts and actions in a way I never seemed to be able to before. Effects I experience from Vyvanse: Improved concentration, ability to focus clearly on a subject or task at hand, ability to switch focus and not obsess, improvements in grades, &amp; ability to plan/schedule/prioritize activities. In the end I feel like Vyvanse has made the dream me reality, I can finally accomplish my goals.",0,27
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My experience was one of thank goodness until 17 days after. Now I am VERY irratable with little or no patience. I am seeing my doctor today for an update and will ask him to let me try (again) Dexedrine. I did not want to go off of it but I think because Vyvanse is new, well you can fill in the rest. The Dexedrine has been around for a long time and I feel it is above and beyond others with knowing what to expect all the time. Good luck to all of you. God Bless.",0,5
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 GREAT ADHD medication. ask for financial help. they give 12 month card that takes half off the cost of Vyvanse... take as directed.,0,12
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I was diagnosed with ADHD when I was 19, and I'm now 23. I have a severe case as my psychologist &amp; therapist would say in the 1 visit I met with them. I started out on Adderall and Adderall XR, but had to stop taking it due to the side effects like mood swings and Parkinson's like shaking in my hands. So my dr changed my meds to Vyvanse. I've been taking it for 1 yr and I no longer have mood swings or shake which is awesome because I don't think someone would like a shaking dental hygienist. I like Vyvanse because it still helps me concentrate, stay organized, and remember things that are told to me, but it wears off quickly. That is my only dislike about Vyvanse.",0,16
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 I have been a mental health counselor for 37 years and have worked with ADHD for 25 Of all the medications Vyvanse is the best. It is important to start low 20 mg and then increase based on focus concentration and mid afternoon agitation. Expect very few side effects. Slight appetite loss but manageable. Very important to take it at 7am everyday. May want to hold off on weekends unless there is need to focus for study. Consider counseling to help stay on track and educate client and family regarding the fact that ADHD is a gift of creativity and out of the box thinking.,0,85
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I started taking this medicine about 2 years ago now. I am on the 40 mg dose and at first everything was great, my grades improved, I could focus in public. But now, my loss of appetite is crazy. I'm 13 and I only weigh 82 lbs. I become very short tempered with my friends and I get annoyed at the littlest things. It also brings my mood way down. When I'm on my medicine I feel depressed and anxious constantly. I still get my a's and b's in school but I don't think it's worth all the side affects.",0,21
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 My son is 9 yrs old and has been on Vyvanse for about 2 yrs or so and I have to say that its been a miracle medicine. I believe I finally got my baby boy back he also takes Intuniv as a booster pill....but my only problem is that he has chronic insomnia and no over the counter or prescribed medicine seem to make him fall asleep and stay asleep.,0,17
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am 20 years old and have been taking 60mg Vyvanse for a little more than 4 years now and It really helps me focus. It increases my attention span, clarity, and motivation without giving me jitters. However, I have experienced almost every side effect that comes with this medicine including insomnia, appetite loss, night time depression, flat-lined emotions throughout the day, ect. However, despite what you might think, there are ways around these bad side effects. Staying healthy is KEY. Making sure your keeping yourself hydrated and getting a good hour of exercise everyday can greatly reduce some of these bad side effects, and also hanging out with friends regularly helps too. This is just my experience though.",0,38
Lisdexamfetamine,<b>Vyvanse (lisdexamfetamine):</b>			 Works great for me.,0,10
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My son started Vyvanse two weeks ago and the difference is incredible. He has never had behavioral issues and only suffers from ADD. He just couldn't concentrate or stay on task. Reading was a nightmare and he was barely managing to pass. We were scared of trying any medicines but are so glad that we did. He did experience a few side effects such as headaches and nausea the first few days, but those have passed. Most important, he is still my son, no zombies. Homework is easy and his teacher already reports better grades. I encourage any parent to at least try this medicine. It has improved our quality of life even. We have more time for fun stuff and I don't have to nag him constantly to do his normal chores. They get done the first time.",0,38
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I'm a 22 year old male with a horrible case of ADHD. In the past I've taken Adderall which made me absolutely nuts. Since starting Vyvanse I have noticed the euphoric high feeling is gone and the focused, mellow feeling kicking in. I take 70mg daily and it lasts me a solid 10 hours. Wish I had been on this medicine from the start!",0,13
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I'm a 22 year old female who was diagnosed with ADHD Inattentive subtype following my freshman yr of college.  I've been taking Vyvanse for 3 yrs now (initially 30 mg, now 50 mg) and finally feel like I'm living up to my potential. For the first time ever, I am able to stay organized, complete tasks and actually show up on time!  My only complaints are lack of appetite throughout day (ravenous at night) and the desire for a cigarette for the first 2 hrs after it kicks in (never crave one when I'm not taking Vyvanse).",0,14
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 I am an 18 years old and I have been taking this medication since I was 14. It helps me alot with concentration in fact without it I don't know how I would have graduated high school. While taking Vvyanse I have experienced all of its side effects which includes low and high blood presure, nervousness, uncontrolable body movemnets, numbness of my left side of the body etc., mostly because some days I would take it and then didn't take it for like a week so your body would have to get used to it all over again. I just recently had a baby and now am back on it again since I plan on going to College.",0,8
Lisdexamfetamine,"<b>Vyvanse (lisdexamfetamine):</b>			 My 6 yo son was only on this 10 days before yanking him off of it. The first day he ate almost nothing, threw up by 5pm and was awake at least 3 hours after putting him to bed. That day and the next few days he talked incessantly and had dry mouth, but his ability to attend in school was a little better but only for maybe 4 hours tops. By the last 3 days, it was making him worse. He was very irritable and was literally bouncing off the walls, and made his impulsiveness even worse. He was crawling on the floor, biting his nails wildly, licking things...you name it. This was a kid that most other people never even knew had issues, but within a week on Vyvanse, he was definitely acting wild.",0,24
